ra	dc
213.039	6.40573
249.961	43.6628
115.476	25.346
254.805	21.0259
200.069	-21.8351
192.891	-26.4468
22.8349	-6.86068
201.985	-29.6126
15.4554	-22.0575
16.0028	-21.9989
15.738	-22.1367
316.517	-58.7997
51.1147	-62.5559
308.632	-59.6231
11.6084	20.2937
139.662	29.9434
140.347	29.5144
140.416	29.7464
316.464	-58.7927
46.8183	-62.3782
178.834	23.702
179.102	23.4556
178.556	23.4503
216.42	37.5994
47.5576	-20.6078
256.438	-36.4252
12.7629	-73.3596
125.485	-43.0017
190.817	13.2408
71.9735	-10.1828
196.615	-40.4139
187.994	-2.42139
350.866	58.8167
22.2733	-73.5344
12.7624	-73.359
187.57	13.6529
12.7623	-73.3587
12.7622	-73.3587
12.7624	-73.3581
53.1112	-27.8086
12.7624	-73.3575
12.7626	-73.3575
12.7631	-73.3568
53.111	-27.8053
53.1109	-27.806
53.1113	-27.804
272.459	-19.7277
53.1109	-27.806
53.1109	-27.8053
244.417	-51.0249
111.278	66.9904
91.7604	-34.3146
53.1132	-27.801
177.206	-19.486
53.1126	-27.8017
53.1132	-27.801
53.1132	-27.801
53.1132	-27.801
53.1133	-27.8009
230.177	-57.1697
311.292	-31.3446
335.528	-1.62485
13.721	-37.645
17.3587	35.714
349.735	-42.2329
316.821	-25.4817
198.815	44.4062
25.0094	-5.89108
88.3244	-33.7054
239.013	66.3928
239.12	66.3236
239.032	66.3199
344.245	5.52003
336.706	25.8298
145.557	15.3554
1.55323	10.8888
267.582	35.0578
45.4099	1.95479
187.719	10.5891
213.802	36.1807
213.8	36.1805
336.499	17.3751
15.7099	-49.3035
69.5914	-54.3758
41.4204	-53.085
94.1305	-52.3998
39.0033	-51.3875
38.2678	-52.9847
89.9095	-52.7712
46.1375	-49.3328
39.2371	-49.689
100.387	-49.849
33.8811	-52.2309
34.2739	-52.8097
56.817	-54.6262
106.825	-55.4302
331.408	-5.60873
87.1568	-25.4723
308.689	-35.8193
193.147	-31.2657
338.941	1.45763
41.493	36.8808
356.083	-4.38967
333.648	-10.3876
357.715	6.15018
299.56	-30.1889
204.031	59.2094
209.811	27.979
257.433	34.4217
154.356	-10.6751
127.705	65.8497
326.005	19.5007
191.436	3.39956
54.1907	-36.0039
162.103	-25.1611
186.443	12.6648
188.899	-39.9052
93.8995	71.0346
25.9883	2.35415
302.331	-48.8175
302.329	-48.8199
202.691	24.2291
202.691	24.229
202.691	24.229
59.7531	-29.9362
148.865	69.023
173.887	30.2107
251.9	34.9576
181.125	-3.80276
132.56	45.2223
204.439	37.9617
203.9	37.4856
240.759	43.5436
248.608	56.6161
268.065	-22.3467
64.6389	57.5444
299.586	35.1986
299.586	35.1986
36.4513	12.8793
36.2811	12.8249
191.878	-2.16616
191.755	-2.11971
74.0016	45.5326
106.782	6.34946
113.047	-7.27367
72.4623	6.96542
138.588	52.6891
88.9254	46.8486
52.199	-27.3187
168.763	-61.2583
168.764	-61.257
168.765	-61.2566
245.607	-24.0917
219.883	-60.837
219.88	-60.8371
219.877	-60.829
70.4537	25.571
66.1131	26.8264
6.41773	-77.2564
47.2616	49.6168
11.1574	-65.6538
300.177	22.7091
300.178	22.7076
300.178	22.7074
300.177	22.7085
300.177	22.708
300.177	22.7078
274.574	-16.8969
86.5225	-32.3146
86.5225	-32.3147
134.773	-47.507
125.55	27.8871
132.295	4.75418
83.9333	-6.71055
202.691	24.2292
202.691	24.2292
161.259	-59.6848
269.086	-21.9519
217.402	-62.6728
62.3158	30.7782
53.3155	-25.8693
299.906	22.7205
283.399	33.0332
315.14	54.5422
168.704	55.0152
263.921	-40.1897
289.62	6.53858
144.789	-2.80422
258.437	-37.1065
25.5804	51.5707
288.647	-2.70763
351.47	42.5369
324.218	12.7924
267.311	-20.0053
111.397	29.4884
115.465	-14.7361
292.899	9.22566
107.345	-0.802019
156.197	-18.6407
316.041	-11.3606
259.952	-36.1496
88.5173	1.67189
196.644	-46.0304
131.721	17.8839
98.7948	3.69607
97.9577	4.3218
98.382	4.00957
170.328	-34.7797
308.095	40.2781
84.11	-6.78389
92.715	-6.19532
243.904	-8.3647
103.388	-28.5438
206.739	6.34577
240.259	33.3063
260.166	32.4725
288.022	49.8605
136.178	-32.3772
271.201	-30.0342
136.173	-32.3776
267.551	-6.70567
267.551	-6.70568
257.286	-36.408
257.286	-36.4063
255.708	-48.7852
117.132	-67.7559
244.313	-50.3912
192.21	-62.7125
232.327	-56.1682
319.708	49.0224
47.5572	57.0973
165.329	-61.0585
61.717	50.7002
234.776	-53.1088
245.159	-52.8888
205.04	-64.484
28.6183	64.6148
139.721	-44.3166
250.341	-40.7739
234.195	-51.05
235.367	-50.4965
329.117	59.8219
253.998	-49.9616
330.364	60.5754
103.797	-11.7638
11.7418	-20.7829
254.754	-15.2539
254.754	-15.2539
254.754	-15.2541
254.754	-15.2543
254.759	-15.2624
254.76	-15.2596
275.918	-30.3838
58.853	31.0661
235.832	-56.415
271.632	-22.23
267.481	-29.3267
266.402	-28.9968
259.425	-36.9298
264.077	-44.7366
267.023	-24.7809
287.832	0.583529
287.832	0.583801
287.832	0.584696
287.832	0.586449
255.205	-41.6513
278.939	-32.9856
288.793	10.9453
280.135	-14.3138
5.82193	9.37496
272.642	17.7387
333.881	51.5974
344.23	-10.406
257.555	-28.1349
257.555	-28.135
243.179	-52.4279
209.534	-64.7388
299.596	35.2031
194.749	34.9154
298.932	32.0976
206.98	28.6804
221.792	11.821
154.958	-14.1939
19.9665	-20.1045
102.154	-25.3847
282.025	-22.2678
210.854	39.6661
86.9845	-19.8769
208.971	41.6596
194.919	34.4551
200.311	51.3283
178.962	5.20965
55.2365	-46.517
321.954	-22.128
332.652	-30.0289
218.029	37.1726
150.482	-71.1357
71.3914	-57.4999
124.911	-13.367
33.1221	-34.4231
66.8441	-59.7574
149.145	56.5545
265.668	-30.3794
277.334	-12.2093
275.501	-13.7859
285.419	1.44373
183.381	-60.2638
211.069	-61.8163
248.976	-47.424
249.778	-46.7
257.283	-36.4029
269.943	-22.0237
250.373	-46.663
250.155	-46.5306
249.938	-46.3978
250.18	-46.8129
249.962	-46.6815
249.743	-46.5504
249.985	-46.9659
249.768	-46.8295
249.55	-46.696
249.791	-47.1119
249.572	-46.9784
249.355	-46.8445
249.594	-47.2621
249.376	-47.1283
249.158	-46.994
249.397	-47.4107
249.178	-47.2765
248.96	-47.1419
249.198	-47.5591
248.979	-47.4245
248.762	-47.2895
248.999	-47.707
248.78	-47.5721
248.562	-47.4367
248.798	-47.8546
248.579	-47.7193
248.361	-47.5835
228.531	-49.7634
254.698	-53.3307
195.607	-32.9799
304.341	6.04828
165.885	-54.0645
83.8717	-69.2743
83.8596	-69.2681
125.482	-43.0061
125.492	-43.0034
287.055	-38.0139
287.055	-38.014
215.023	-60.7927
272.482	-23.5544
259.561	-38.4248
125.779	-42.8689
273.394	-17.8309
237.784	-54.3215
171.174	-59.2642
278.209	0.49488
284.211	2.77255
111.531	-26.2149
83.5659	49.9625
177.499	-62.411
150.378	-59.6553
202.52	47.165
178.943	55.3215
105.641	50.5873
210.18	-63.4287
275.577	-16.0787
275.578	-16.0782
275.578	-16.0757
275.578	-16.0754
197.394	61.2501
197.395	61.2495
202.522	47.1648
308.6	-31.9747
274.889	-14.9646
257.948	-39.5614
84.0242	-67.5946
304.981	40.7903
70.2048	29.4052
333.527	39.649
195.518	15.8626
100.95	-39.2106
82.7103	52.2685
345.886	15.3333
263.222	-37.1951
298.6	29.3882
264.905	-39.8633
216.411	-57.3932
92.498	21.4967
166.903	-59.1219
267.193	-27.1727
267.187	-27.1644
267.187	-27.1644
267.187	-27.1644
267.187	-27.1644
267.187	-27.1644
267.187	-27.1644
185.741	15.8013
128.621	-45.7531
12.2248	-34.5669
112.065	75.1056
60.4528	-32.7069
280.509	-28.5441
280.508	-28.5418
61.4811	38.0085
40.672	-0.00972083
146.391	10.1687
232.679	23.1714
243.189	51.3093
193.076	26.6826
123.204	52.4263
167.405	37.6017
208.077	31.4504
253.241	2.39889
146.352	35.3528
201.081	4.32132
123.353	7.56564
137.464	4.74431
235.955	38.9364
239.858	53.514
246.71	4.81887
14.3912	-1.38869
35.2296	-1.94399
47.4972	17.1031
53.5681	-1.18614
57.1898	33.8887
73.2124	52.0782
101.348	21.3687
111.772	-2.07074
123.872	-3.14257
125.634	5.95686
144.966	35.9005
150.453	28.7894
171.183	19.3296
349.15	4.0872
197.772	27.4734
227.599	70.7697
231.029	54.469
262.09	31.7655
276.122	74.3521
295.435	50.5936
298.131	-1.29098
305.03	29.7017
312.047	7.02528
319.585	60.8009
326.044	28.1748
348.121	9.32285
348.23	5.27555
183.191	10.8701
167.21	6.98531
172.857	-2.08113
176.678	51.1723
203.106	6.10772
143.721	17.0441
227.276	67.2256
11.5593	1.07339
152.554	56.092
160.376	0.0267522
166.272	11.2565
197.622	48.3683
221.78	52.0641
240.513	40.2192
245.435	35.9286
343.236	-8.69199
141.65	30.9133
201.546	7.73677
0.844	-26.052
58.443	-10.4201
222.34	63.2754
38.1366	-21.2879
63.6547	5.58053
216.159	22.9365
225.071	12.1725
60.4513	-5.68115
242.33	8.40931
327.178	0.184842
149.949	34.8221
132.717	44.8566
161.644	13.7553
12.1923	31.9534
150.183	2.11249
117.825	50.2359
210.43	33.832
227.834	11.3977
144.139	23.4487
131.576	47.1621
247.483	40.6329
129.569	30.9233
155.73	34.7861
166.805	65.0938
161.789	30.7296
149.462	36.3492
208.107	14.4979
213.281	-65.3366
213.282	-65.3361
258.928	60.1471
118.095	27.6135
241.153	50.1688
343.527	-17.5815
343.527	-17.5815
343.527	-17.5815
340.123	3.36111
340.129	3.35772
172.967	-12.5281
172.963	-12.5304
203.695	-23.3921
196.06	-5.53683
205.306	-14.6653
281.267	72.2078
26.8513	15.7989
33.5598	60.3402
43.566	51.1151
95.5605	37.8555
214.429	-44.1244
227.987	-22.8811
108.406	43.8173
242.309	26.6946
9.53125	23.0535
19.8951	32.1758
260.918	-65.0149
281.401	35.6851
296.124	54.8049
296.482	70.9341
305.526	61.621
130.727	33.3095
136.287	7.7024
144.735	41.4705
146.692	39.4512
202.006	57.5155
215.349	46.5502
220.272	4.91807
88.7163	46.4392
6.39053	68.3574
174.122	21.5913
90.547	28.4685
136.149	55.6
38.6566	-8.78317
100.044	-25.8935
31.5716	-0.292766
116.03	29.2442
37.0623	31.3066
171.397	54.3844
10.7237	-23.5435
176.419	-18.4452
93.9137	71.0348
93.9138	71.0348
342.608	10.8793
195.943	19.2699
186.678	21.8371
328.992	37.999
73.5571	-10.2855
116.901	-19.3025
34.5968	-5.14267
203.128	-33.1309
211.881	-26.998
227.588	33.5384
227.608	33.5424
194.37	27.508
187.448	8.01272
187.453	8.03701
148.577	17.655
205.448	26.3522
216.166	37.9084
216.812	37.7655
216.565	38.0953
248.331	5.78575
248.054	5.68267
248.407	5.42059
248.046	5.36391
91.4758	-35.5455
91.1589	-35.3357
91.7633	-35.2998
148.173	51.8934
213.775	-0.486649
213.775	-0.487024
213.775	-0.486819
213.601	-0.37456
213.601	-0.374582
213.604	-0.379207
213.74	-0.346157
213.74	-0.346174
213.738	-0.344865
139.059	29.8944
202.547	-2.06788
238.925	11.1925
238.925	11.1871
238.925	11.1925
157.484	-5.26621
251.2	57.5855
164.653	-23.4597
79.2557	-51.9967
268.543	66.7661
268.545	66.6581
268.552	66.5505
268.572	66.4465
268.845	66.8004
268.851	66.6523
268.88	66.6229
268.846	66.4504
269.164	66.7959
269.143	66.6839
269.141	66.567
269.162	66.4472
201.384	-31.6422
254.416	-29.8334
255.197	-31.7428
256.119	-25.5908
256.926	-32.5311
258.519	-20.459
260.445	-27.4587
263.385	-18.2892
264.815	-21.7919
269.799	-34.8243
271.042	-34.3524
277.221	-24.2922
266.503	-28.9784
243.405	-60.867
225.283	1.74549
225.283	1.74548
225.283	1.74549
185.915	7.08297
200.105	-20.6062
193.218	-42.6586
45.3095	44.8943
131.281	-33.7987
51.8831	-13.4316
163.273	-40.3246
274.198	-57.2285
231.79	77.1574
183.919	61.8929
199.83	8.42617
159.257	62.5279
244.95	5.16698
161.074	52.774
107.155	61.3071
10.6832	41.277
10.6789	41.2757
10.677	41.2744
10.6752	41.2722
10.6777	41.2675
190.92	11.5481
190.915	11.5566
165.969	40.8514
187.415	7.89737
14.9554	-7.57449
278.464	49.2822
16.2663	-6.20981
234.397	5.97551
171.663	53.7482
140.08	64.105
158.844	-24.7482
175.217	56.2028
228.99	56.3048
40.1065	-8.40305
206.019	-27.2316
181.026	20.2245
8.18905	39.5811
204.232	-29.8961
204.283	-29.8393
204.284	-29.8401
204.259	-29.8291
204.289	-29.8453
36.1752	-19.1364
347.343	0.757849
176.548	20.4034
248.325	35.335
80.0856	-61.2579
9.48815	-9.25122
8.50147	-9.70634
75.4392	-18.1554
132.02	74.0962
208.927	40.4543
209.267	41.8533
118.855	39.19
339.241	-22.2234
161.159	38.7638
340.077	8.05069
125.981	28.1015
342.923	13.452
5.25715	0.879723
121.58	19.8288
266.414	-29
266.414	-29
210.831	-41.3877
302.329	-48.8199
239.061	66.394
239.061	66.394
302.331	-48.8175
239.032	66.3199
326.005	19.5007
89.9095	-52.7712
89.9095	-52.7712
213.802	36.1807
213.802	36.1807
239.013	66.3928
17.6194	-46.0681
337.812	39.355
25.9883	2.35412
25.9882	2.35411
82.0159	-52.9437
94.1304	-52.3998
178.847	23.1477
79.2579	-52.0004
79.2578	-51.9994
83.8619	-69.2652
218.808	34.1506
217.327	34.376
218.245	34.0423
49.4816	-44.2584
299.558	-30.1901
51.1156	-62.6482
239.12	66.3236
83.6333	22.0185
74.1278	45.4336
74.2554	45.3333
74.3828	45.2338
74.5103	45.1339
74.6376	45.0346
248.608	56.6161
83.6336	22.0183
83.6339	22.0181
64.6336	57.5371
272.466	-19.735
83.63	22.0128
83.63	22.0128
83.63	22.0128
83.63	22.0128
83.63	22.0128
56.8169	-54.6262
183.69	-65.4708
183.691	-65.4703
183.693	-65.4688
183.69	-65.4708
267.024	-24.784
168.765	-61.2558
288.667	50.4802
297.004	41.5179
291.633	41.5513
293.17	38.4188
287.576	39.4951
287.1	38.8481
291.536	50.8788
295.074	46.5447
291.132	51.0269
106.848	6.24023
106.917	6.13421
107.705	5.02146
107.757	4.8651
107.807	4.71339
350.832	58.7826
10.6869	41.2654
10.6875	41.2656
10.6882	41.2661
110.108	-31.4268
125.779	-42.8688
72.4633	6.9647
54.1907	-36.0039
183.693	-65.4688
110.107	-31.4268
113.07	-7.39725
73.5571	-10.2855
340.13	3.35508
227.588	33.5384
227.608	33.5424
59.7531	-29.9361
340.13	3.35505
79.2557	-51.9966
145.722	9.49978
88.7163	46.4392
127.721	65.8478
204.259	-29.8291
170.005	6.69486
83.6302	22.0128
83.6307	22.0126
83.6301	22.0128
83.63	22.0128
83.6332	22.0185
83.6334	22.016
83.6334	22.016
222.34	63.2754
67.6933	0.861042
51.1156	-62.6481
79.2578	-51.9994
148.577	17.655
79.2579	-52.0004
272.46	-19.7269
328.992	37.9991
299.594	35.2056
256.44	-36.426
256.435	-36.4182
256.438	-36.4253
136.178	-32.3772
136.178	-32.3772
267.017	-24.7759
84.0242	-67.5945
10.6803	41.2664
10.6812	41.2659
10.6821	41.2655
10.6829	41.2652
10.6836	41.2652
206.817	17.4494
206.807	17.4538
258.144	-37.6455
64.6393	57.5444
64.6379	57.5373
98.2505	5.79682
83.8742	-69.276
83.8742	-69.276
189.916	-5.33975
204.283	-29.8393
171.174	-59.2642
171.174	-59.2642
269.137	66.6831
225.283	1.74549
225.283	1.74549
204.289	-29.8453
165.456	-34.6853
202.691	24.2292
267.017	-24.7758
225.283	1.74548
93.8994	71.0423
225.283	1.74549
197.395	61.2495
54.1907	-36.0039
226.003	10.4332
202.691	24.2292
93.9143	71.0352
132.782	52.2042
93.9138	71.0349
93.9138	71.0348
168.774	-61.2587
261.667	-34.5794
245.698	-23.4279
245.693	-23.4237
68.1819	25.8737
68.1823	25.8738
82.6803	-4.58253
82.6804	-4.58241
253.69	-36.8895
253.69	-36.8879
258.083	-38.4842
10.6868	41.2655
10.6877	41.2656
10.6886	41.2663
10.6868	41.2731
236.987	-62.5702
236.987	-62.5702
258.372	-39.8271
197.944	-34.5038
339.548	59.0038
246.771	-49.2102
224.87	-60.8931
42.0665	60.3613
262.821	-18.787
282.26	-0.0220364
282.259	-0.0258806
125.992	-42.9368
110.108	-31.4273
186.326	14.7654
177.792	55.0699
185.319	4.60731
10.6831	41.2769
10.6797	41.2759
10.6772	41.2747
10.6755	41.2728
10.6744	41.2703
201.445	-43.0311
201.319	-43.0249
335.959	-2.09701
335.959	-2.097
335.959	-2.09701
116.337	47.5751
180.024	31.4395
242.18	7.25167
241.171	16.7583
156.813	35.7186
154.985	27.7309
234.624	8.91988
249.79	28.4155
177.596	28.3209
179.973	20.3229
184.678	15.6069
186.363	22.5846
316.355	0.0686597
167.827	13.6029
175.785	34.8699
179.779	13.6251
180.451	12.1056
146.895	14.3522
158.58	19.2087
158.715	23.5732
227.345	24.5432
235.872	33.9889
21.055	-1.01349
238.607	19.6162
126.656	51.8773
25.2084	-8.6612
220.708	9.33644
192.487	-1.9887
136.096	13.158
233.003	37.0005
177.217	23.2259
147.383	3.59436
167.833	24.6296
199.866	44.952
228.466	8.93343
191.652	26.4183
178.256	21.8518
180.434	1.27228
114.384	39.3447
130.276	3.20452
223.539	51.2481
45.9235	-0.3879
225.882	36.6862
158.206	5.69125
188.481	29.1331
132.185	61.2099
149.719	12.0437
164.311	44.0538
129.66	28.9829
253.657	22.4601
345.759	-9.65895
213.335	9.36902
215.681	44.2923
218.747	53.9997
239.541	-0.519747
224.321	2.7979
178.668	18.8062
135.263	35.8213
182.617	17.6836
199.811	52.0364
175.992	5.41489
219.449	-1.78483
185.005	25.706
159.374	21.5943
231.148	21.3837
329.529	-15.0201
35.0235	-5.13531
156.506	12.7373
164.702	56.7672
247.73	-75.1172
130.52	-17.5376
320.562	23.1974
58.116	-74.0559
276.343	30.4307
194.97	60.0473
336.716	78.3758
59.9691	0.146925
179.563	67.6282
186.878	68.0784
127.021	26.9464
170.287	50.3891
136.945	10.9799
152.181	11.7489
15.7546	-22.2253
15.6406	-21.5573
291.941	73.9676
0.276754	-25.0083
10.2592	-44.0993
62.8801	-48.2883
64.4008	-47.8516
326.522	-56.7031
233.055	-8.62189
193.452	-26.4022
356.249	-42.7167
46.0928	-44.0816
38.5724	-58.5298
88.9696	-64.1137
351.341	-41.1529
93.9144	71.0352
267.193	-27.1727
242.361	53.671
200.472	-63.5675
322.492	12.1707
86.5225	-32.3147
314.582	5.22946
91.4367	-35.0549
56.1258	32.1461
56.1257	32.1461
56.1256	32.1459
56.1218	32.1425
56.1253	32.1456
56.1251	32.1452
56.125	32.1449
56.1226	32.1462
56.1223	32.1454
56.1219	32.1443
308.727	60.1122
259.952	-36.1496
266.502	-28.9785
359.503	-32.5566
287.77	9.08038
287.77	9.08037
15.3496	-21.8095
15.3579	-21.8041
15.7731	-21.6077
15.5126	-22.1871
15.4802	-21.5813
15.9826	-21.7386
15.9939	-21.7048
15.4232	-21.6567
15.9807	-22.1576
15.9488	-22.1901
15.3242	-22.0842
15.8472	-21.6023
16.0326	-21.8917
15.9893	-21.9146
15.6413	-22.1457
15.3467	-22.0856
13.955	26.3796
13.9564	26.3702
85.1764	-1.95022
85.1745	-1.94478
3.40434	-49.1315
323.905	-57.4952
33.1399	-47.0007
57.0946	-45.3023
308.799	-52.9059
25.592	-50.5907
16.7148	-59.7274
326.65	-46.6037
53.6123	-47.0161
3.73403	-49.829
66.6102	-54.9282
72.2015	-49.0008
74.037	-51.3015
70.5261	-48.9288
46.9989	-50.664
61.7579	-48.1305
310.909	-50.6018
14.5993	-61.8131
27.8908	-59.9525
44.0114	-56.2694
71.5687	-58.7761
8.45852	-63.4977
40.9645	-59.5084
15.6271	-46.1107
104.015	-52.6106
30.1717	-48.929
327.205	-61.331
28.9809	-55.7388
58.3172	-56.77
20.859	-48.3261
47.6542	-46.8309
9.486	-50.7485
43.2086	-48.4651
344.764	-40.7146
353.771	-45.7938
335.704	-48.6273
344.74	-61.0102
341.286	-62.172
356.347	-64.0669
334.823	-45.3261
338.108	-60.0534
346.741	-65.1479
338.302	-53.713
345.518	-40.3561
358.122	-46.928
339.282	-45.9062
266.503	-28.9784
267.193	-27.1727
205.448	26.3522
275.573	-16.0778
19.2681	-73.4401
19.2701	-73.4399
187.702	12.3901
206.894	-11.7006
307.96	-40.6732
15.741	-21.8952
96.5323	-54.082
96.6804	-54.2813
96.3316	-53.8947
268.259	-29.5534
268.394	-29.3526
268.53	-29.1515
268.664	-28.9503
268.799	-28.7485
268.932	-28.5472
269.066	-28.3459
269.199	-28.1437
269.331	-27.942
269.463	-27.74
269.595	-27.5377
268.122	-29.7548
268.017	-29.9081
267.88	-30.1092
267.742	-30.3092
267.604	-30.5099
267.465	-30.7103
267.325	-30.91
267.186	-31.1106
267.045	-31.3105
266.904	-31.5097
266.762	-31.7096
268.525	-29.5543
268.66	-29.3527
268.795	-29.1512
268.929	-28.9502
269.063	-28.7484
269.196	-28.5463
269.329	-28.3449
269.461	-28.1429
269.594	-27.9404
269.725	-27.7386
269.856	-27.5364
268.389	-29.7549
268.278	-29.9188
268.148	-30.1106
268.01	-30.3117
267.872	-30.5119
267.734	-30.7126
267.595	-30.9133
267.456	-31.1131
267.316	-31.3137
267.175	-31.5135
267.034	-31.7132
266.477	-32.108
266.074	-31.8999
266.607	-32.312
266.198	-32.0913
265.802	-31.8946
266.328	-32.2943
265.931	-32.0982
266.892	-31.913
266.75	-32.1129
266.62	-31.9091
263.113	-30.2959
263.502	-30.5138
262.846	-30.2846
263.234	-30.5034
263.624	-30.7203
262.966	-30.4916
263.355	-30.7096
269.336	-27.1362
266.831	-25.7988
139.753	51.8705
139.703	51.5162
139.163	51.576
139.248	51.9024
160.144	40.1999
160.485	39.9795
160.201	39.7178
159.881	39.9251
357.997	-25.8485
357.654	-25.9839
357.811	-26.3025
358.144	-26.1613
162.051	-11.3331
337.23	-13.4222
17.4662	-3.72294
170.453	-13.217
178.93	-22.4189
230.251	50.8917
280.846	40.6739
100.246	9.57856
100.246	9.57854
292.556	49.5401
159.403	-58.6883
61.6483	27.6007
54.0747	-17.4648
68.1543	-3.20718
89.9266	37.2126
215.762	-39.5102
284.173	-37.3439
269.385	-30.7174
258.095	-38.4969
260.874	-34.3455
260.775	-34.0694
238.485	-23.9802
118.263	-49.6158
86.8242	-51.0656
245.698	-23.4275
245.692	-23.4239
245.698	-23.4279
68.182	25.8739
68.1762	25.8766
68.1757	25.876
82.6804	-4.58461
82.6753	-4.5818
82.678	-4.58066
198.156	-62.7176
83.8179	-5.38209
70.7356	18.9572
202.51	-8.70456
290.137	-7.66127
115.08	-17.4094
125.014	38.5783
67.7986	58.9741
63.8432	-7.65621
314.205	-4.84874
77.9477	-45.0349
312.751	44.3586
314.211	43.7455
289.19	-16.0766
289.19	-16.0766
316.731	38.7504
173.079	-30.3312
242.935	12.0743
88.0734	32.5664
88.0734	32.5664
88.0784	32.5514
296.742	34.4226
287.265	34.6025
275.46	-11.9239
102.873	40.8683
16.1689	-39.4854
176.207	-58.7061
66.6073	-10.5487
184.804	-3.3173
228.367	-25.3072
298.02	28.0976
70.4715	-58.0219
322.054	-21.7269
161.259	-59.6848
272.32	-25.8963
287.788	1.03299
231.997	-50.6681
261.398	-48.4247
71.9757	-10.1756
291.135	50.2437
339.331	82.1721
14.867	-26.5188
14.8671	-26.5186
344.697	25.2633
322.862	47.2922
322.857	47.2925
322.855	47.2898
274.463	-16.3575
56.3325	68.107
267.346	-30.4978
267.386	-28.1361
267.024	-24.7815
267.019	-24.7781
267.023	-24.7808
322.494	12.1587
255.53	-29.9468
266.985	-26.5598
260.85	-28.6338
248.502	-47.3921
248.502	-47.392
248.503	-47.3918
248.503	-47.3917
272.124	-36.9574
308.063	37.6405
209.536	-64.737
201.645	-62.1348
171.006	-36.8922
311.792	10.8826
274.153	45.178
247.027	-32.0943
201.706	-47.4775
201.706	-47.4775
149.555	69.0447
255.246	-46.1883
254.759	-15.2603
283.778	-22.7029
256.285	-22.7065
83.8723	-69.272
94.2736	22.3559
225.566	-41.7664
225.432	-41.9654
225.562	-42.1135
225.677	-41.8451
225.958	-42.0426
225.764	-42.1473
225.823	-41.7131
272.46	-19.7294
272.46	-19.7298
220.114	-62.7197
258.527	-38.176
83.6334	22.0184
83.6302	22.0127
83.6301	22.0128
83.63	22.0128
83.6332	22.0185
83.6332	22.0185
83.6333	22.0185
152.045	51.8462
156.282	17.1514
160.976	11.6691
335.788	-28.9479
238.643	-55.0926
238.643	-55.0926
236.89	-37.9252
286.764	4.52337
336.423	65.5981
216.193	46.2271
14.5738	-72.3044
253.378	-43.2505
272.728	-18.3427
255.656	-42.2834
252.69	-43.6911
133.885	-46.7332
145.72	9.49722
145.724	9.49252
350.869	58.8133
12.6954	23.0088
75.06	-3.3488
165.405	-61.0187
213.216	79.368
164.483	-52.4469
265.356	-30.1169
196.293	-49.5219
113.688	-15.9873
281.606	9.3281
94.6704	-71.0007
94.6708	-70.9974
148.95	69.6795
200.053	-35.2041
338.935	15.1135
204.99	-47.2009
203.437	-44.8208
159.611	0.548016
242.966	-58.7924
268.399	-19.2513
274.149	-56.7261
237.101	-48.3653
208.845	-62.105
266.343	-29.9618
218.657	-36.2878
330.866	-34.9433
85.0379	77.336
187.455	11.3987
202.509	47.1801
202.509	47.1801
202.516	47.1822
202.518	47.1832
202.518	47.1832
151.308	-7.71558
151.308	-7.71555
151.308	-7.71556
151.308	-7.71556
151.308	-7.71559
4.71514	-10.3764
221.334	38.73
10.6817	41.2707
10.6815	41.2705
10.6814	41.2703
10.6811	41.2697
162.072	12.6269
11.8901	-25.2803
11.8941	-25.2818
11.8967	-25.2921
10.6824	41.2635
10.6863	41.2608
10.6901	41.2618
10.6926	41.2633
10.6946	41.2655
266.42	-29.0088
266.42	-29.0089
266.42	-29.0089
266.42	-29.0088
266.42	-29.0089
266.42	-29.0095
266.42	-29.0088
266.414	-29.0056
266.414	-29.0056
266.414	-29.0056
266.414	-29.0056
266.414	-29.0056
266.414	-29.0063
266.42	-29.0095
266.42	-29.0089
266.42	-29.0089
266.414	-29.0063
266.414	-29.0063
266.414	-29.0063
266.414	-29.0063
138.706	8.88657
153.192	6.27029
184.124	60.3092
199.248	3.8859
201.118	4.7719
212.126	56.4751
311.044	-10.7249
311.044	-10.7249
160.629	5.04616
22.1297	29.0499
36.0538	27.8347
62.01	43.0054
116.269	2.00525
180.249	31.5556
232.857	35.564
320.817	15.7989
9.43848	13.3303
10.2304	33.1661
23.8645	37.9003
158.386	58.2429
188.861	21.346
190.583	-4.77498
223.758	-4.35229
227.748	7.86155
241.186	1.29661
247.019	27.697
305.535	10.017
322.274	7.54898
18.5962	-55.4014
193.05	-13.4124
301.738	-34.5474
22.4596	-42.3276
168.514	20.3865
171.699	35.2522
65.9178	4.13592
15.1503	-47.8678
18.4654	13.2705
18.4588	-14.8426
247.814	23.8856
168.832	54.3902
257.246	21.8826
121.094	60.6752
185.138	33.7189
233.186	32.7152
5.14636	-70.927
53.4023	-36.1433
53.4023	-36.1433
10.5676	-12.9335
10.5676	-12.9349
10.5675	-12.9351
10.5621	-12.9324
287.102	72.332
161.338	55.9614
191.321	27.1285
147.323	16.8816
222.738	35.5742
134.02	45.0891
120.407	13.6712
119.972	14.2313
188.218	36.7348
176.763	16.424
182.736	51.2154
188.198	13.8302
194.065	56.874
194.065	56.8742
194.065	56.874
130.399	1.03154
209.189	10.4356
148.03	25.8853
189.81	53.2391
222.017	18.4302
171.744	29.745
133.569	50.4393
151.721	46.7883
200.633	26.5361
25.5349	-0.845752
